rep	entropy	dnds	fspec	omega	kappa	lnlik	k	aic
480	3.741334286	0.837544832	cf3x4	0.672982	1.82396	-2213168.745	3	4426343.491
480	3.741334286	0.837544832	mg1	0.840695	1.97213	-2202717.51	3	4405441.019
480	3.741334286	0.837544832	mg3	0.810252	1.93471	-2224163.095	3	4448332.19
481	3.533563556	0.719479818	f61	0.659472	1.79852	-2209611.929	3	4419229.858
481	3.533563556	0.719479818	f1x4	0.626857	1.77107	-2228505.044	3	4457016.088
481	3.533563556	0.719479818	f3x4	0.605881	1.83613	-2233446.097	3	4466898.193
481	3.533563556	0.719479818	cf3x4	0.611785	1.75973	-2217856.036	3	4435718.071
481	3.533563556	0.719479818	mg1	0.729695	1.92772	-2226517.627	3	4453041.253
481	3.533563556	0.719479818	mg3	0.717264	1.98356	-2230565.752	3	4461137.504
482	2.764387158	0.369435327	f61	0.329989	2.1259	-2190104.292	3	4380214.583
482	2.764387158	0.369435327	f1x4	0.320355	2.08	-2218774.496	3	4437554.992
482	2.764387158	0.369435327	f3x4	0.290025	2.07652	-2239518.287	3	4479042.574
482	2.764387158	0.369435327	cf3x4	0.305179	2.11607	-2217010.17	3	4434026.34
482	2.764387158	0.369435327	mg1	0.381746	2.29915	-2219364.852	3	4438735.703
482	2.764387158	0.369435327	mg3	0.37159	2.29297	-2239672.848	3	4479351.696
483	2.779643755	0.572857998	f61	0.50892	1.89227	-2017577.97	3	4035161.941
483	2.779643755	0.572857998	f1x4	0.498807	1.87822	-2038374.002	3	4076754.004
483	2.779643755	0.572857998	f3x4	0.476197	1.90323	-2045098.429	3	4090202.857
483	2.779643755	0.572857998	cf3x4	0.474209	1.88432	-2043640.562	3	4087287.124
483	2.779643755	0.572857998	mg1	0.499489	1.95169	-2036705.591	3	4073417.181
483	2.779643755	0.572857998	mg3	0.481736	1.91085	-2042717.698	3	4085441.396
484	3.245501989	0.594045421	f61	0.509594	2.53954	-2232171.955	3	4464349.909
484	3.245501989	0.594045421	f1x4	0.560057	2.54207	-2201728.257	3	4403462.515
484	3.245501989	0.594045421	f3x4	0.569348	2.45174	-2162073.023	3	4324152.047
484	3.245501989	0.594045421	cf3x4	0.536764	2.5431	-2196836.399	3	4393678.797
484	3.245501989	0.594045421	mg1	0.643856	2.60736	-2199957.547	3	4399921.094
484	3.245501989	0.594045421	mg3	0.627426	2.46727	-2159626.955	3	4319259.909
485	3.472993401	0.677626086	f61	0.550981	1.72677	-2226687.443	3	4453380.886
485	3.472993401	0.677626086	f1x4	0.547197	1.63659	-2234811.489	3	4469628.978
485	3.472993401	0.677626086	f3x4	0.525564	1.74838	-2257706.887	3	4515419.774
485	3.472993401	0.677626086	cf3x4	0.533802	1.689	-2229123.895	3	4458253.79
485	3.472993401	0.677626086	mg1	0.68263	1.8139	-2231802.465	3	4463610.931
485	3.472993401	0.677626086	mg3	0.674915	1.88252	-2254546.009	3	4509098.017
486	3.045815887	0.467201018	f61	0.424679	1.82678	-2183181.119	3	4366368.237
486	3.045815887	0.467201018	f1x4	0.411392	1.7977	-2216512.077	3	4433030.154
486	3.045815887	0.467201018	f3x4	0.383412	1.86411	-2229898.714	3	4459803.429
486	3.045815887	0.467201018	cf3x4	0.395924	1.83677	-2209049.993	3	4418105.987
486	3.045815887	0.467201018	mg1	0.475104	1.9917	-2216529.659	3	4433065.317
486	3.045815887	0.467201018	mg3	0.461839	2.00783	-2229185.896	3	4458377.792
487	2.149181299	0.503384747	f61	0.467911	2.63467	-2091321.326	3	4182648.652
487	2.149181299	0.503384747	f1x4	0.505079	2.30139	-2017976.69	3	4035959.381
487	2.149181299	0.503384747	f3x4	0.426496	2.54923	-2140789.486	3	4281584.972
487	2.149181299	0.503384747	cf3x4	0.460951	2.36234	-2058657.404	3	4117320.809
487	2.149181299	0.503384747	mg1	0.477293	2.42982	-2015547.573	3	4031101.147
487	2.149181299	0.503384747	mg3	0.458383	2.51008	-2139011.408	3	4278028.817
488	2.175207117	0.445802893	f61	0.370304	2.23819	-2084623.733	3	4169253.465
488	2.175207117	0.445802893	f1x4	0.426355	2.22805	-2044093.409	3	4088192.818
488	2.175207117	0.445802893	f3x4	0.38918	2.22691	-2084141.621	3	4168289.241
488	2.175207117	0.445802893	cf3x4	0.410753	2.34695	-2059357.455	3	4118720.91
488	2.175207117	0.445802893	mg1	0.417556	2.27791	-2041481.238	3	4082968.476
488	2.175207117	0.445802893	mg3	0.404511	2.23128	-2081288.431	3	4162582.861
489	2.610633958	0.51201959	f61	0.424005	2.30231	-2106502.604	3	4213011.208
489	2.610633958	0.51201959	f1x4	0.481481	2.24154	-2060627.606	3	4121261.213
489	2.610633958	0.51201959	f3x4	0.431316	2.26513	-2113084.195	3	4226174.391
489	2.610633958	0.51201959	cf3x4	0.455198	2.32634	-2082673.688	3	4165353.377
489	2.610633958	0.51201959	mg1	0.486482	2.36449	-2058625.139	3	4117256.278
489	2.610633958	0.51201959	mg3	0.468798	2.3233	-2110671.547	3	4221349.093
48	3.491803378	0.807362785	f61	0.733958	1.85354	-2138217.599	3	4276441.198
48	3.491803378	0.807362785	f1x4	0.748528	1.88088	-2152043.966	3	4304093.932
48	3.491803378	0.807362785	f3x4	0.72794	1.91032	-2156759.718	3	4313525.435
48	3.491803378	0.807362785	cf3x4	0.717512	1.85852	-2147795.508	3	4295597.015
48	3.491803378	0.807362785	mg1	0.82383	1.96425	-2149695.568	3	4299397.135
48	3.491803378	0.807362785	mg3	0.786796	1.93975	-2153976.506	3	4307959.012
490	3.416820258	0.565809204	f61	0.512957	1.70683	-2316747.282	3	4633500.564
490	3.416820258	0.565809204	f1x4	0.495987	1.68311	-2348220.579	3	4696447.157
490	3.416820258	0.565809204	f3x4	0.483639	1.77517	-2345036.722	3	4690079.444
490	3.416820258	0.565809204	cf3x4	0.485265	1.69538	-2333324.151	3	4666654.301
490	3.416820258	0.565809204	mg1	0.638427	1.8427	-2347571.606	3	4695149.211
490	3.416820258	0.565809204	mg3	0.624414	1.88571	-2343907.974	3	4687821.949
491	3.189985165	0.678552502	f61	0.574132	2.03933	-2246242.321	3	4492490.643
491	3.189985165	0.678552502	f1x4	0.638796	2.12129	-2197091.806	3	4394189.611
491	3.189985165	0.678552502	f3x4	0.589337	2.06276	-2231647.606	3	4463301.212
491	3.189985165	0.678552502	cf3x4	0.59089	2.0815	-2223263.477	3	4446532.953
491	3.189985165	0.678552502	mg1	0.722209	2.29006	-2195529.034	3	4391064.067
491	3.189985165	0.678552502	mg3	0.682877	2.17158	-2229615.511	3	4459237.022
492	2.936406042	0.667824218	f61	0.626179	2.24521	-2073811.413	3	4147628.826
492	2.936406042	0.667824218	f1x4	0.610585	2.22643	-2102137.61	3	4204281.22
492	2.936406042	0.667824218	f3x4	0.567956	2.19757	-2107916.037	3	4215838.075
492	2.936406042	0.667824218	cf3x4	0.574965	2.2161	-2103065.285	3	4206136.569
492	2.936406042	0.667824218	mg1	0.650313	2.33471	-2099119.151	3	4198244.302
492	2.936406042	0.667824218	mg3	0.633273	2.29443	-2104468.508	3	4208943.015
493	3.578945645	0.681801551	f61	0.589903	1.86692	-2199001.827	3	4398009.653
493	3.578945645	0.681801551	f1x4	0.575754	1.80355	-2224097.675	3	4448201.351
493	3.578945645	0.681801551	f3x4	0.563604	1.89048	-2224350.012	3	4448706.024
493	3.578945645	0.681801551	cf3x4	0.559228	1.82828	-2215887.125	3	4431780.25
493	3.578945645	0.681801551	mg1	0.70145	1.9762	-2222064.183	3	4444134.367
493	3.578945645	0.681801551	mg3	0.68882	2.0006	-2222116.125	3	4444238.25
494	3.435353691	0.799917984	f61	0.731204	1.94086	-2165797.949	3	4331601.899
494	3.435353691	0.799917984	f1x4	0.759685	1.98524	-2159454.52	3	4318915.04
494	3.435353691	0.799917984	f3x4	0.746986	2.02102	-2174654.009	3	4349314.018
494	3.435353691	0.799917984	cf3x4	0.724682	1.95648	-2163099.939	3	4326205.878
494	3.435353691	0.799917984	mg1	0.819981	2.07124	-2157725.466	3	4315456.931
494	3.435353691	0.799917984	mg3	0.776806	2.02167	-2172313.821	3	4344633.641
495	3.546179033	0.786004811	f61	0.683419	1.92576	-2171113.377	3	4342232.754
495	3.546179033	0.786004811	f1x4	0.699503	1.96472	-2177759.71	3	4355525.42
495	3.546179033	0.786004811	f3x4	0.671643	1.94602	-2180815.937	3	4361637.875
495	3.546179033	0.786004811	cf3x4	0.663051	1.93363	-2178689.873	3	4357385.747
495	3.546179033	0.786004811	mg1	0.801299	2.10501	-2176163.853	3	4352333.706
495	3.546179033	0.786004811	mg3	0.768022	2.03509	-2178684.016	3	4357374.032
496	3.149715837	0.71609688	f61	0.605927	2.0765	-2128966.77	3	4257939.539
496	3.149715837	0.71609688	f1x4	0.652102	1.95936	-2092732.136	3	4185470.272
496	3.149715837	0.71609688	f3x4	0.596705	2.0302	-2148333.733	3	4296673.466
496	3.149715837	0.71609688	cf3x4	0.616744	2.01485	-2110558.102	3	4221122.204
496	3.149715837	0.71609688	mg1	0.680626	2.07276	-2090206.01	3	4180418.02
496	3.149715837	0.71609688	mg3	0.654508	2.05167	-2145953.758	3	4291913.516
497	3.537536205	0.812950517	f61	0.704929	2.09306	-2174632.133	3	4349270.266
497	3.537536205	0.812950517	f1x4	0.73721	2.01795	-2157460.874	3	4314927.748
497	3.537536205	0.812950517	f3x4	0.693673	2.04293	-2180769.337	3	4361544.674
497	3.537536205	0.812950517	cf3x4	0.697814	2.03965	-2168255.624	3	4336517.248
497	3.537536205	0.812950517	mg1	0.819016	2.15246	-2155793.731	3	4311593.462
497	3.537536205	0.812950517	mg3	0.788535	2.08578	-2178834.451	3	4357674.901
498	3.259526452	0.749634751	f61	0.688083	1.99834	-2090202.366	3	4180410.732
498	3.259526452	0.749634751	f1x4	0.67803	1.97977	-2129117.021	3	4258240.041
498	3.259526452	0.749634751	f3x4	0.673932	2.06361	-2117752.055	3	4235510.109
498	3.259526452	0.749634751	cf3x4	0.663087	1.98588	-2107645.406	3	4215296.812
498	3.259526452	0.749634751	mg1	0.753059	2.06199	-2127260.256	3	4254526.512
498	3.259526452	0.749634751	mg3	0.739338	2.09818	-2115663.748	3	4231333.496
49	3.508182124	0.829182752	f61	0.758793	2.01316	-2157489.137	3	4314984.274
49	3.508182124	0.829182752	f1x4	0.76155	1.98959	-2154027.283	3	4308060.566
49	3.508182124	0.829182752	f3x4	0.73285	2.06086	-2172839.653	3	4345685.306
49	3.508182124	0.829182752	cf3x4	0.734128	2.01412	-2161168.859	3	4322343.718
49	3.508182124	0.829182752	mg1	0.83127	2.12287	-2152055.218	3	4304116.435
49	3.508182124	0.829182752	mg3	0.796981	2.11133	-2170843.713	3	4341693.425
4	3.406490256	0.808400541	f61	0.744242	2.17285	-2094329.28	3	4188664.561
4	3.406490256	0.808400541	f1x4	0.751924	2.11049	-2090990.302	3	4181986.604
4	3.406490256	0.808400541	f3x4	0.718619	2.1765	-2117375.963	3	4234757.926
4	3.406490256	0.808400541	cf3x4	0.725873	2.16374	-2097756.559	3	4195519.117
4	3.406490256	0.808400541	mg1	0.779363	2.19837	-2089869.763	3	4179745.526
4	3.406490256	0.808400541	mg3	0.752428	2.18202	-2115649.527	3	4231305.054
50	3.875310396	0.839824829	f61	0.717759	1.7457	-2283447.27	3	4566900.541
50	3.875310396	0.839824829	f1x4	0.727228	1.7589	-2286250.191	3	4572506.382
50	3.875310396	0.839824829	f3x4	0.697753	1.77158	-2295533.255	3	4591072.51
50	3.875310396	0.839824829	cf3x4	0.695684	1.75835	-2291577.705	3	4583161.41
50	3.875310396	0.839824829	mg1	0.897933	1.86795	-2283992.506	3	4567991.012
50	3.875310396	0.839824829	mg3	0.867412	1.84803	-2292928.073	3	4585862.146
51	3.598053597	0.765075835	f61	0.710958	2.11561	-2186331.356	3	4372668.712
51	3.598053597	0.765075835	f1x4	0.71695	2.13967	-2196599.154	3	4393204.308
51	3.598053597	0.765075835	f3x4	0.708178	2.10804	-2177601.232	3	4355208.463
51	3.598053597	0.765075835	cf3x4	0.691419	2.14179	-2193341.218	3	4386688.435
51	3.598053597	0.765075835	mg1	0.813876	2.23719	-2193947.44	3	4387900.879
51	3.598053597	0.765075835	mg3	0.789217	2.16283	-2174628.534	3	4349263.068
52	3.460099552	0.705919015	f61	0.583271	1.98463	-2215664.408	3	4431334.817
52	3.460099552	0.705919015	f1x4	0.603855	1.90831	-2211938.29	3	4423882.579
52	3.460099552	0.705919015	f3x4	0.58531	1.92046	-2214869.503	3	4429745.006
52	3.460099552	0.705919015	cf3x4	0.577176	1.93169	-2214679.292	3	4429364.584
52	3.460099552	0.705919015	mg1	0.71602	2.07519	-2209564.566	3	4419135.132
52	3.460099552	0.705919015	mg3	0.693106	1.99069	-2212315.34	3	4424636.68
53	3.594714277	0.750233631	f61	0.61469	1.5577	-2246393.134	3	4492792.268
53	3.594714277	0.750233631	f1x4	0.633271	1.52826	-2227897.533	3	4455801.066
53	3.594714277	0.750233631	f3x4	0.599202	1.57993	-2268741.005	3	4537488.01
53	3.594714277	0.750233631	cf3x4	0.60069	1.52863	-2241668.534	3	4483343.069
53	3.594714277	0.750233631	mg1	0.745799	1.69097	-2226129.739	3	4452265.477
53	3.594714277	0.750233631	mg3	0.70925	1.66089	-2266941.92	3	4533889.84
54	3.826289053	0.800331355	f61	0.706964	1.74768	-2295499.76	3	4591005.52
54	3.826289053	0.800331355	f1x4	0.709852	1.7306	-2302517.275	3	4605040.55
54	3.826289053	0.800331355	f3x4	0.695727	1.75379	-2299548.217	3	4599102.435
54	3.826289053	0.800331355	cf3x4	0.687643	1.74164	-2299521.709	3	4599049.418
54	3.826289053	0.800331355	mg1	0.891547	1.8339	-2300438.772	3	4600883.543
54	3.826289053	0.800331355	mg3	0.872884	1.81781	-2297065.253	3	4594136.505
55	3.546426652	0.777152275	f61	0.709277	2.08717	-2160714.02	3	4321434.041
55	3.546426652	0.777152275	f1x4	0.698426	2.07086	-2181728.832	3	4363463.665
55	3.546426652	0.777152275	f3x4	0.68464	2.23821	-2194170.243	3	4388346.486
55	3.546426652	0.777152275	cf3x4	0.678814	2.08604	-2171683.344	3	4343372.688
55	3.546426652	0.777152275	mg1	0.79546	2.21372	-2179174.735	3	4358355.47
55	3.546426652	0.777152275	mg3	0.779559	2.32216	-2191284.112	3	4382574.223
56	3.500532676	0.775370446	f61	0.739789	2.1087	-2138004.404	3	4276014.809
56	3.500532676	0.775370446	f1x4	0.729369	2.10209	-2149645.573	3	4299297.147
56	3.500532676	0.775370446	f3x4	0.710129	2.14858	-2147873.242	3	4295752.484
56	3.500532676	0.775370446	cf3x4	0.702816	2.11741	-2150044.068	3	4300094.137
56	3.500532676	0.775370446	mg1	0.794279	2.21276	-2147371.508	3	4294749.016
56	3.500532676	0.775370446	mg3	0.76924	2.19049	-2145339.702	3	4290685.405
57	3.297069124	0.75671439	f61	0.739172	1.99914	-2124203.693	3	4248413.386
57	3.297069124	0.75671439	f1x4	0.736069	1.99109	-2138417.807	3	4276841.614
57	3.297069124	0.75671439	f3x4	0.742289	2.01988	-2111460.301	3	4222926.602
57	3.297069124	0.75671439	cf3x4	0.720716	2.02223	-2129104.056	3	4258214.113
57	3.297069124	0.75671439	mg1	0.784972	2.04302	-2136218.246	3	4272442.492
57	3.297069124	0.75671439	mg3	0.764954	2.00365	-2108671.407	3	4217348.814
58	3.491399859	0.841178667	f61	0.771198	2.08496	-2175449.439	3	4350904.877
58	3.491399859	0.841178667	f1x4	0.792349	2.11107	-2172400.962	3	4344807.925
58	3.491399859	0.841178667	f3x4	0.739519	2.14228	-2211988.865	3	4423983.73
58	3.491399859	0.841178667	cf3x4	0.744178	2.09747	-2186977.674	3	4373961.349
58	3.491399859	0.841178667	mg1	0.86421	2.19019	-2170431.851	3	4340869.702
58	3.491399859	0.841178667	mg3	0.829161	2.21454	-2209553.886	3	4419113.771
59	3.157193767	0.704799245	f61	0.617888	1.91117	-2137226.976	3	4274459.952
59	3.157193767	0.704799245	f1x4	0.622234	1.92359	-2149653.248	3	4299312.497
59	3.157193767	0.704799245	f3x4	0.595431	1.89243	-2146728.949	3	4293463.898
59	3.157193767	0.704799245	cf3x4	0.588522	1.90882	-2152693.149	3	4305392.298
59	3.157193767	0.704799245	mg1	0.704931	2.03667	-2146497.097	3	4293000.193
59	3.157193767	0.704799245	mg3	0.684746	1.97549	-2142934.308	3	4285874.616
5	3.711440283	0.722408188	f61	0.62108	1.53902	-2319993.424	3	4639992.849
5	3.711440283	0.722408188	f1x4	0.597603	1.5114	-2344151.775	3	4688309.55
5	3.711440283	0.722408188	f3x4	0.586366	1.5675	-2334881.685	3	4669769.37
5	3.711440283	0.722408188	cf3x4	0.585688	1.53724	-2329773.596	3	4659553.193
5	3.711440283	0.722408188	mg1	0.774844	1.62554	-2341582.045	3	4683170.091
5	3.711440283	0.722408188	mg3	0.767087	1.6504	-2331992.703	3	4663991.405
60	3.569946514	0.744711905	f61	0.687204	1.95763	-2187933.88	3	4375873.761
60	3.569946514	0.744711905	f1x4	0.680029	1.92339	-2213164.625	3	4426335.251
60	3.569946514	0.744711905	f3x4	0.666536	1.95268	-2200741.298	3	4401488.596
60	3.569946514	0.744711905	cf3x4	0.662078	1.96318	-2200085.927	3	4400177.854
60	3.569946514	0.744711905	mg1	0.785271	2.0223	-2211632.832	3	4423271.663
60	3.569946514	0.744711905	mg3	0.77225	1.99531	-2198825.208	3	4397656.416
61	3.485105519	0.751218867	f61	0.68526	1.80579	-2185659.2	3	4371324.4
61	3.485105519	0.751218867	f1x4	0.690938	1.847	-2188147.501	3	4376301.001
61	3.485105519	0.751218867	f3x4	0.674852	1.87043	-2185331.05	3	4370668.1
61	3.485105519	0.751218867	cf3x4	0.663947	1.84468	-2192278.39	3	4384562.779
61	3.485105519	0.751218867	mg1	0.773083	1.98921	-2187157.39	3	4374320.781
61	3.485105519	0.751218867	mg3	0.740898	1.9435	-2183990.984	3	4367987.967
62	3.280249218	0.651178923	f61	0.553691	1.94924	-2173264.953	3	4346535.905
62	3.280249218	0.651178923	f1x4	0.552296	1.93233	-2191669.572	3	4383345.145
62	3.280249218	0.651178923	f3x4	0.52858	1.92026	-2187362.997	3	4374731.993
62	3.280249218	0.651178923	cf3x4	0.527393	1.95055	-2188978.209	3	4377962.417
62	3.280249218	0.651178923	mg1	0.653715	2.10091	-2188820.261	3	4377646.523
62	3.280249218	0.651178923	mg3	0.637467	2.0434	-2184354.562	3	4368715.124
63	3.387400372	0.781025525	f61	0.766491	2.2168	-2136272.793	3	4272551.587
63	3.387400372	0.781025525	f1x4	0.769358	2.15966	-2143588.234	3	4287182.468
63	3.387400372	0.781025525	f3x4	0.790656	2.16655	-2108480.002	3	4216966.004
63	3.387400372	0.781025525	cf3x4	0.760455	2.21156	-2130155.397	3	4260316.795
63	3.387400372	0.781025525	mg1	0.811731	2.1653	-2140859.29	3	4281724.581
63	3.387400372	0.781025525	mg3	0.801526	2.10952	-2104858.829	3	4209723.658
64	3.643275485	0.824273516	f61	0.734559	1.96073	-2212187.642	3	4424381.284
64	3.643275485	0.824273516	f1x4	0.764916	1.96498	-2194463.701	3	4388933.403
64	3.643275485	0.824273516	f3x4	0.752088	2.02996	-2214618.464	3	4429242.929
64	3.643275485	0.824273516	cf3x4	0.735565	1.96396	-2199741.583	3	4399489.166
64	3.643275485	0.824273516	mg1	0.844655	2.08116	-2192331.401	3	4384668.802
64	3.643275485	0.824273516	mg3	0.807736	2.05358	-2212225.87	3	4424457.74
65	3.470892872	0.660838326	f61	0.574589	1.80042	-2225017.61	3	4450041.219
65	3.470892872	0.660838326	f1x4	0.533587	1.76306	-2277240.818	3	4554487.636
65	3.470892872	0.660838326	f3x4	0.53235	1.90369	-2266551.527	3	4533109.053
65	3.470892872	0.660838326	cf3x4	0.53017	1.79738	-2252993.674	3	4505993.348
65	3.470892872	0.660838326	mg1	0.689575	1.93254	-2275818.691	3	4551643.382
65	3.470892872	0.660838326	mg3	0.691292	2.06124	-2264514.092	3	4529034.185
66	3.616050108	0.837342138	f61	0.753667	2.10631	-2166338.285	3	4332682.569
66	3.616050108	0.837342138	f1x4	0.777681	2.07296	-2164325.715	3	4328657.43
66	3.616050108	0.837342138	f3x4	0.744972	2.0567	-2165954.982	3	4331915.963
66	3.616050108	0.837342138	cf3x4	0.746341	2.07496	-2164202.555	3	4328411.111
66	3.616050108	0.837342138	mg1	0.846633	2.14471	-2162264.589	3	4324535.178
66	3.616050108	0.837342138	mg3	0.824691	2.09459	-2163146.347	3	4326298.693
67	3.564582964	0.799463456	f61	0.691519	2.09721	-2193658.54	3	4387323.081
67	3.564582964	0.799463456	f1x4	0.723272	2.09775	-2187786.459	3	4375578.918
67	3.564582964	0.799463456	f3x4	0.702371	2.02452	-2178071.542	3	4356149.083
67	3.564582964	0.799463456	cf3x4	0.683582	2.07768	-2193222.496	3	4386450.993
67	3.564582964	0.799463456	mg1	0.830641	2.2028	-2185610.389	3	4371226.778
67	3.564582964	0.799463456	mg3	0.804302	2.0824	-2175233.677	3	4350473.355
68	3.395243644	0.764249519	f61	0.754592	2.0936	-2117719.114	3	4235444.228
68	3.395243644	0.764249519	f1x4	0.734543	2.07765	-2131997.552	3	4264001.104
68	3.395243644	0.764249519	f3x4	0.73082	2.20767	-2137034.784	3	4274075.569
68	3.395243644	0.764249519	cf3x4	0.720035	2.12294	-2130603.906	3	4261213.812
68	3.395243644	0.764249519	mg1	0.769207	2.16291	-2130117.667	3	4260241.335
68	3.395243644	0.764249519	mg3	0.745721	2.19567	-2134474.389	3	4268954.779
69	3.237042069	0.582278034	f61	0.50479	1.85208	-2230339.016	3	4460684.033
69	3.237042069	0.582278034	f1x4	0.494175	1.81724	-2256523.666	3	4513053.333
69	3.237042069	0.582278034	f3x4	0.459723	1.86316	-2265100.697	3	4530207.394
69	3.237042069	0.582278034	cf3x4	0.474477	1.85576	-2249281.704	3	4498569.409
69	3.237042069	0.582278034	mg1	0.595563	1.98431	-2255111.746	3	4510229.491
69	3.237042069	0.582278034	mg3	0.58284	1.98717	-2263312.154	3	4526630.309
6	2.148692375	0.239326573	f61	0.193337	2.17162	-2237689.301	3	4475384.601
6	2.148692375	0.239326573	f1x4	0.207153	2.12463	-2239613.8	3	4479233.599
6	2.148692375	0.239326573	f3x4	0.21936	2.07656	-2158618.044	3	4317242.089
6	2.148692375	0.239326573	cf3x4	0.203298	2.17243	-2212846.53	3	4425699.06
6	2.148692375	0.239326573	mg1	0.252998	2.20422	-2239569.106	3	4479144.211
6	2.148692375	0.239326573	mg3	0.252444	2.12492	-2157866.3	3	4315738.601
70	3.598974255	0.681999775	f61	0.602896	1.70443	-2278653.691	3	4557313.383
70	3.598974255	0.681999775	f1x4	0.597429	1.67305	-2299180.465	3	4598366.93
70	3.598974255	0.681999775	f3x4	0.579404	1.67483	-2291647.549	3	4583301.099
70	3.598974255	0.681999775	cf3x4	0.576643	1.69378	-2294881.094	3	4589768.189
70	3.598974255	0.681999775	mg1	0.74498	1.78452	-2297455.227	3	4594916.455
70	3.598974255	0.681999775	mg3	0.728464	1.72868	-2289571.792	3	4579149.585
71	3.361372924	0.762338855	f61	0.617349	1.9622	-2157759.63	3	4315525.26
71	3.361372924	0.762338855	f1x4	0.663667	1.91087	-2130848.732	3	4261703.465
71	3.361372924	0.762338855	f3x4	0.607297	1.95663	-2176751.408	3	4353508.816
71	3.361372924	0.762338855	cf3x4	0.627735	1.94806	-2146072.43	3	4292150.86
71	3.361372924	0.762338855	mg1	0.733004	2.04376	-2127540.555	3	4255087.109
71	3.361372924	0.762338855	mg3	0.708019	2.04142	-2173487.056	3	4346980.111
72	3.509581697	0.709852571	f61	0.590736	1.82799	-2267334.734	3	4534675.468
